URL,Name,Doctor,Companions,Producer,Data,Content
https://tardis.fandom.com/ru/wiki/%D0%93%D0%BB%D1%83%D0%B1%D0%BE%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B4%D0%BE%D1%85,"
					Глубокий вдох				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,23 августа 2014,"Глубокий вдох Deep Breath Доктор Кто : 8 сезон 1 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Вастра , Дженни , Стракс Враги: Полуликий , Заводные дроиды Камео: Одиннадцатый Доктор , Мисси Место: Земля , Англия : Лондон и SS Мария-Антуанетта - 1890-е / Шотландия : Глазго - 2013 ТАРДИС Доктора Рай Производственная информация Автор: Стивен Моффат Режиссёр: Бен Уитли Продюсер: Никки Уилсон Номер: 242 Дата выхода: 23 августа 2014 Формат: 76-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Время Доктора Внутрь далека Глубокий вдох — 1 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 23 августа 2014 года на канале BBC One и во многих кинотеатрах мира. Это первая полноценная серия с Питером Капальди в роли Двенадцатого Доктора (после двух камео в сериях « День Доктора» и « Время Доктора» ). Дженна Коулман продолжила играть роль Клары Освальд , и её персонаж начал сомневаться в том, что знает Доктора. После успеха « Дня Доктора» в кинотеатрах, эту серию также решили выпустить на больших экранах. Компания CoolConnections выступила в качестве прокатчика серии в кинотеатрах России. Доктор и Клара попадают в Викторианский Лондон, где встречаются с Вастрой , Дженни и Страксом . Доктор постепенно вспоминает, кто он такой, и Клара будет помогать ему в этом. Главными врагами серии стали заводные дроиды , которые фигурировали в серии « Девушка в камине» 2 сезона . В серии произошло камео Одиннадцатого Доктора , который разговаривает с Кларой прямо перед своей регенерацией по телефону (можно вспомнить сцену в серии « Время Доктора» , когда Клара, заходя в ТАРДИС, повесила на место телефонную трубку). Он успокаивает Клару, говоря о том, что новому Доктору приходится сложно в этот момент. С серии « Глубокий вдох» у сериала изменился логотип и заставка, которая делалась на основе фанатской, которая сильно понравилась создателям 8 сезона. Кроме того, Доктор немного изменил интерьер ТАРДИС, добавив в консольную комнату шкафы с книгами. Над Темзой в Викторианском Лондоне разгуливает динозавр, и Команда Патерностер оказывается на месте, пытаясь помочь инспектору Грегсону выяснить, что произошло. Всё становится ясно, когда динозавр выкашливает ТАРДИС, которая падает на набережную. С трудом узнавая своих друзей, новый Доктор пытается справиться с состоянием «пост-регенерации». Его странное поведение продолжается тем, что Доктор пытается разгадать загадку, почему у всех так сильно изменился акцент, однако ему предстоит раскрыть тайну куда более страшного дела... Динозавр в Лондоне Вастра , Дженни и Стракс находятся в центре Викторианского Лондона, наблюдая за динозавром, который ходит возле Темзы. Они предлагают инспектору Грегсону окружить область, где находится динозавр, специальными устройствами, которые не позволят ему выйти за пределы этого места. Вастра отмечает, что это не динозавр, а динозавриха. Также, она отвечает на вопрос Дженни, что динозавры и правда могут быть такими огромными. Неожиданно, динозавр выплёвывает ТАРДИС , и команде Патерностер становится понятно, почему он совершил путешествие во времени. Они говорят инспектору, что разберётся с этим делом, и идут к ТАРДИС. Стракс стучит в дверь, и Двенадцатый Доктор отвечает ему, что слишком занят - его преследовал динозавр, но ему удалось от него уйти. Он снова выглядывает из ТАРДИС, и пытается вспомнить имя сонтаранца, называя его именами гномов из сказки « Белоснежка и Семь Гномов» . Он выбегает из ТАРДИС, называя Вастру « Зелёной» , а Дженни « Не Зелёной» , а потом пытается вспомнить имя Клары, называя её « той, которая не я» и « той, которая задаёт вопросы» . Затем, он обращает внимание на динозавра, называя его громадным. Тут же, он извиняется, и называет её «громадной», утверждая, что динозавр женского пола. После этого он путает Стракса с Кларой, говоря о том, что следует повесить бирки с именами, чтобы не путать. Сразу же после этого, он отключается, говоря, что всем необходимо взять перерыв. Дженни в недоразумении спрашивает, где Доктор, и Клара отвечает, что это он и есть... После беспрецедентного успеха специального эпизода научно-фантастического сериала «Доктор Кто», показ которого в кинотеатрах 20 стран мира был приурочен к 50-летию сериала и собрал более 10 миллионов долларов, BBC Worldwide предоставляет уникальную возможность – увидеть в кинотеатре первый полнометражный эпизод нового, восьмого сезона «Доктора Кто». В первом эпизоде восьмого сезона задействованы: Питер Капальди , дебютирующий в качестве Двенадцатого Доктора , и Дженна Коулман в роли его спутницы. Режиссер эпизода – Бен Уитли . Сценарист и исполнительный продюсер – Стивен Моффат . Действие эпизода разворачивается в викторианском Лондоне . Заново регенерировавший Доктор и его вернувшаяся спутница Клара встретятся с любимыми персонажами сериала: Мадам Вастра , Дженни и Страксом . Продолжительность серии, созданной специально для большого экрана, составит примерно 80 минут. В кинотеатрах будут показаны пятиминутный короткометражный фильм, снятый специально для этого показа, и 10-минутный документальный ролик, посвященный работе над эпизодом. Премьерный показ 8 сезона станет идеальной стартовой площадкой для новичков, незнакомых с вселенной Доктора, и большим подарком для поклонников сериала. Фанатская версия заставки 8 сезона, использованная для создания официальной "
https://tardis.fandom.com/ru/wiki/%D0%92%D0%BD%D1%83%D1%82%D1%80%D1%8C_%D0%B4%D0%B0%D0%BB%D0%B5%D0%BA%D0%B0,"
					Внутрь далека				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,30 августа 2014,"Внутрь далека Into the Dalek Доктор Кто : 8 сезон 2 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Джорни Блю , Дэнни Пинк , «Расти» Враги: Далеки Камео: Мисси ; Армитидж Место: Аристотель и корабль далеков - будущее Земля - Англия - Лондон ( Школа Коал Хилл ) - 2010-е Рай Производственная информация Автор: Фил Форд и Стивен Моффат Режиссёр: Бен Уитли Продюсер: Никки Уилсон Номер: 243 Дата выхода: 30 августа 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Глубокий вдох Робот из Шервуда Внутрь далека — 2 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 30 августа 2014 года. В данном эпизоде уменьшенные Доктор, Клара и группа солдат-мятежников отправляются внутрь корпуса повреждённого далека , который стал «хорошим». Это первое столкновение Двенадцатого Доктора с далеками. Здесь впервые появляется Сэмюэль Андерсон в роли Дэнни Пинка , нового учителя в школе Клары, который станет важной частью сюжетной арки сезона. Кроме того, по ходу серии в таинственном загробном мире появлятся Мисси , личность которой раскроется в финале сезона . В серии Доктор спрашивает у Клары, считает ли она его «хорошим человеком» - подобный вопрос он будет задавать самому себе на протяжении всего сезона, что является частью сюжетной арки исследования характера нового Двенадцатого Доктора. Флот далеков окружает одинокий мятежный корабль, единственная надежда которого - Доктор. Встретившись лицом к лицу со своим злейшим врагом, он понимает, что нуждается в помощи Клары. Хороший ли Доктор человек? В поисках ответа на этот вопрос Повелитель Времени, его верная спутница и группа солдат отправляются вовнутрь ключа ко спасению - единственного хорошего далека... Специальное появление : Флот далеков начинает атаковать корабль Оса-Дельта с двумя пассажирами. Это Джорни и ее брат Кай . Джорни пытается дозваться до Аристотеля , но сигнала нет. Флот попадает лучом в корабль, и тот взрывается. Джорни очнулась в ТАРДИС . Она замечает Доктора , который говорит, что материализировал вокруг неё временную капсулу и спас до того, как произошел взрыв, но ему не удалось спасти Кая. Доктор успокаивает Джорни и по её просьбе, отвозит на космический корабль Аристотель (как он сам выразился «машине, припаркованной в поясе астероидов»). Добравшись туда, Джорни удивилась размеру ТАРДИС. Появляется её дядя, полковник Морган Блю . Он думает что Доктор дубликат далеков и решает его убить, а затем выбросить за борт. Джорни останавливает его и говорит что он врач. Потом его отводят к пациенту, который оказывается далеком. В школе, где Клара преподаёт английский язык, появляется новый преподаватель — бывший солдат Дэнни Пинк . Дэнни и Клара знакомятся. Вскоре после этого появляется Доктор и просит Клару отправиться с ним, чтобы помочь ему. следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%A0%D0%BE%D0%B1%D0%BE%D1%82_%D0%B8%D0%B7_%D0%A8%D0%B5%D1%80%D0%B2%D1%83%D0%B4%D0%B0,"
					Робот из Шервуда				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,6 сентября 2014,"Робот из Шервуда Robot of Sherwood Доктор Кто : 8 сезон 3 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Робин Гуд Враги: Роботы , Ноттингемский Шериф Место: Земля - Англия : Шервудский лес и корабль роботов - 1190 Производственная информация Автор: Марк Гейтисс Режиссёр: Пол Мёрфи Продюсер: Никки Уилсон Номер: 244 Дата выхода: 6 сентября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Внутрь далека Слушай Робот из Шервуда — 3 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 6 сентября 2014 года. Данный эпизод демонстрирует новую интерпретацию легенды о Робин Гуде , популярном герое английского средневекового фольклора. Среди других известных персонажей появляются его враг Ноттингемский Шериф и возлюбленная Дева Мэриан , а также члены « лесного братства » - Алан из Лощины, Брат Тук, Маленький Джон и Уилл Скарлет. Клара просит Доктора, чтобы тот отвёз ТАРДИС в Шервудский лес и показал ей её любимого персонажа из легенд - Робина Гуда . Однако Доктор настроен скептически относительно существования этого персонажа, даже когда сталкивается с легендарным вором лицом к лицу. Сможет ли Доктор отложить свои сомнения и работать бок о бок с Робином, когда дело касается жестокого Ноттингемского Шерифа и безжалостных роботов, готовых переписать ход истории?.. "
https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BB%D1%83%D1%88%D0%B0%D0%B9,"
					Слушай				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,13 сентября 2014,"Слушай Listen Доктор Кто : 8 сезон 4 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Дэнни Пинк , Орсон Пинк Камео: Первый Доктор Место: Земля - Англия - Лондон и Глостер - 2010-е и 1990-е ТАРДИС Доктора Конец вселенной Галлифрей Производственная информация Автор: Стивен Моффат Режиссёр: Дуглас Маккиннон Продюсер: Питер Беннетт Номер: 245 Дата выхода: 13 сентября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Робот из Шервуда Ограбление во времени Слушай — 4 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 13 сентября 2014 года. В данном эпизоде Доктор исследует свою теорию о существовании организма, развившего идеальную маскировку, в то время как Клара пытается пойти на свидание с Дэнни . В ходе серии Доктор и Клара посещают детство Дэнни, последнюю планету во вселенной и, неожиданным образом, детство самого Доктора на Галлифрее . В конечном итоге эпизод демонстрирует взаимоотношения Доктора с эмоцией страха, показав его внутреннюю борьбу. Кроме того, здесь Сэмюэл Андерсон играет две роли - и Дэнни Пинка, и его родственника из будущего, пионера путешествий во времени Орсона Пинка . Данная серия уникальна тем, что главный вопрос Доктора, который он исследует - существуют ли создания, способные маскироваться настолько идеально, что никто не знает о них - остаётся открытым. «Существо» на кровати Руперта вполне могло оказаться другим ребёнком, который «решил пошутить», о чём говорят сами Доктор и Клара, а доказательства присутствия существа за бортом корабля в конце вселенной объясняются физическими последствиями разгерметизации и охлаждения корпуса, а тот факт, что Доктор и Орсон верят в необъяснимое присутствие - их страхом. Страх становится основной темой сюжета. Слова Клары маленькому Доктору о том, что «страх может сплотить нас всех», были произнесены Первым Доктором в первой истории сериала. ТАРДИС привозит их именно в тот сарай на Галлифрее, откуда в будущем Военный Доктор пытался закончить Войну Времени в серии « День Доктора » (2013), и куда Двенадцатый Доктор вернётся в эпизоде « С дьявольским упорством » (2015). Когда призраки прошлого и будущего просачиваются в жизни Доктора и Клары, они вдвоём начинают приключение, которое ведёт их к самому концу вселенной. Что произойдёт, если Доктор останется один? Что пугает великого старца времени и пространства? Слушай! Двенадцатый Доктор медитировал на крыше ТАРДИС, парящей над Землей, как вдруг вскрикивает «Слушай». Разговаривая с самим собой, он рассуждает, почему люди говорят вслух, когда одни. Гипотеза - люди знают, что это не так. Доктор использует свою доску для подсчёта навыков выживания, созданных эволюцией. Он отмечает, что есть идеальные охотники и идеальная защита, но удивляется, почему нет такого существа, которое может идеально скрываться. Заинтересованный, он спрашивает вслух, что существо хотело и что оно делало бы; решительно взывая к темноте «Что бы ты делало?» Позже смеется и оборачивается, не видя перед собой мела, что он использовал. Оборачивается, глядя на доску и видит слово «слушай»... Клара Освальд возвращается домой с неудавшегося свидания с Дэнни Пинком. Он стал враждебно настроенным, когда Клара пошутила о нем, зная, что он убивал. Позже она извиняется за то, что не упоминает и хорошие вещи, что сделал Дэнни, что усугубляет ситуацию. Далее они ссорятся, указывая на недостатки друг друга и Клара, дабы ещё больше не усугубить ситуацию уходит, а Дэнни от безысходности роняет голову на ресторанный стол. Вернувшись в квартиру, она обнаруживает припаркованную в своей спальне ТАРДИС и Доктора, что сидит напротив зеркала. Клара признаёт, что свидание вышло неудачным, и что она расстроена. Игнорируя ее настроение, Доктор настаивает, что он нуждается в ней для «дела». Нехотя она всё же идёт за ним в ТАРДИС. В то время Доктор высказывает ей свою гипотезу о том, кто всегда скрывается. Будучи обеспокоенной, Клара спрашивает у Доктора, как долго он путешествует в одиночку, на что он отвечает, «Возможно, никогда». Та изучает слово, написанное на доске, отметив, что оно написано его почерком. Доктор утверждает, что не мог написать и забыть, чему Клара не верит. Доктор объясняет, что он занимается изучением снов людей, и утверждает, что каждому человеку в определённый момент снится один и тот же сон, как они просыпаются в своей спальне, чувствуя чьё-то присутствие, хотя знают, что они находятся в одиночестве. Доктор соединяет ее с телепатическим полем ТАРДИС, с просьбой сконцентрироваться на времени, когда ей снился этот кошмар. В это время мобильный телефон Клары начинает звонить и её мысли о кошмаре отвлеклись на мысли о Дэнни. Телепатические цепи ТАРДИС. ТАРДИС приземляется и Доктор был уверен, что они сделали это в правильном времени и месте. Он говорит, что это середина 90-х, и они на пороге детского дома в Глостере. Клара заявляет, что никогда не была здесь. Доктор игнорирует её, сказав, что она, скорее всего, просто забыла. Он просит её остаться на некоторое время в ТАРДИС, чтобы та не встретилась с собой, иначе это может плохо кончиться. Когда он заходит внутрь, Клара замечает мальчика, выглядывающего из окна. Чем-то он напоминает ей Дени. Тот открывает окно, пытаясь поговорить и Клара спрашивает мальчика, как его зовут. Тот отвечает, что Руперт, и она вздыхает с облегчением, пока он не говорит, что его фамилия Пинк. Он думает, что это глупое имя и намерен его сменить. Доктор использует свою психическую бумагу против ночного смотрителя, чтобы сойти за инспектора. В то время как они разговаривали о странностях, происходящих недавно, Клара молча проходит вверх по лестнице позади них. Когда телевизор выключается, смотритель оборачивается к нему. Когда он оборачивается к Доктору,тот исчезает. Клара входит в комнату Руперта, где она находит его, сидящим на полу. Сидя на стуле, она указывает на то, что он должен иметь больше стульев, на случай, если придут гости. Руперт говорит, что они могут сидеть и на кровати. Клара спрашивает, почему он не в постели. Руперт признает, что он считает, что что-то есть под ней. Та спрашивает, был ли у него сон, в котором некто из-под кровати хватает его за ногу, на что Руперт отвечает «Откуда вы знаете?!». Что бы доказать, что сны нереальны, она залезает под его кровать и говорит ему следовать за ней, настаивая на том, что там безопасно. Кровать под тяжестью прогибается и Клара спрашивает у мальчика, есть ли ещё кто-то в этой комнате. Тот говорит, что больше никого нет и никто не заходил внутрь. Клара вылезает из-под кровати, видя что на ней кто-то сидит, накрывшись покрывалом. Возможно, это была чья-то глупая шутка. Неожиданно в комнате оказывается Доктор и разряжает накалившуюся обстановку. Доктор говорит Кларе и Руперту отвернуться от того, кто сидит под покрывалом, чтобы тот мог уйти. Руперт остался недоволен тем, что он забрал его покрывало. Клара пытается успокоить Руперта, расставляя для него возле кровати армию из игрушечных солдатиков. Она хватает одного, провозглашая лидером. Когда Руперт указывает на то, что он поломан и не имеет никакого оружия, Клара говорит, что он настолько храбр, что ему не нужно оружие, и с ним весь мир в безопасности. Когда она спрашивает, как его можно назвать, Руперт отвечает «Ден». Он просит Клару прочесть сказку, но Доктор, используя свои способности контроля над разумом погружает Руперта в сон, заменяя им встречу с экипажем ТАРДИС. Вернувшись в ТАРДИС Доктор спрашивает Клару, почему они прибыли к этому мальчику и есть ли между ними связь, ведь ТАРДИС была заблокирована на временном потоке Клары. Она настаивает на том, что это случилось из-за того, что она отвлеклась. Будучи разочарованной, она просит отправиться в вечер неудачного свидания, в тот момент, когда она ушла. Клара извиняется перед Дэнни. Когда он говорит, что фамилия Пинк - глупая, Клара говорит, что ей она нравится. Тогда он сказал, что она может взять её, она шутит и говоря, что это смелое предложение. В разговоре Клара случайно произносит его настоящее имя - Руперт, на что он удивляется. Оказывается, что никто из их ближайших знакомых не знал его имени. Тогда Дэнни говорит, что не хочет связываться со странными вещами и уходит. Клара пытается его остановить, но в ресторан заходит человек в оранжевом скафандре и манит её в ТАРДИС, которая припаркована на кухне. Клара следует за космонавтом в ТАРДИС, полагая, что это Доктор, ругая его за неадекватное поведение. Космонавт снимает шлем, и она с удивлением видит, что человек выглядит как Дэнни. Доктор объясняет, что это Орсон Пинк , и он из будущего. Когда Клара спрашивает, как Доктор нашел его, он говорит, что активировал следы, что она оставила в телепатических цепях ТАРДИС. Они принесли его в конец Вселенной, к Орсону, который застрял, будучи в экспедиции. Он был первым официальным путешественником во времени из людей. Изначально планировалось, что он отправится вперёд на неделю, «в следующий четверг», но из-за неполадок он пробыл в конце Вселенной шесть месяцев, находясь на мели. Доктор полагает, что все существа, что раньше прятались, теперь донимают Орсона. Он решает изучить эту теорию и объявляет своим компаньонам, что «ТАРДИС нужно подзарядится и одной ночи вполне хватит». Клара, помогая Орсону собирать вещи, случайно выронила из рюкзака того самого игрушечного солдатика Дена. Орсон Пинк говорит, что это семейная реликвия, приносящая удачу. Клара советует ему держаться подальше от путешествий во времени, когда он вернётся домой. Тот говорит, что это семейная традиция. Орсон дарит ей солдатика. Клара пытается отказаться, напоминая, что это семейная реликвия, на что он просто отвечает «Да». Вне ТАРДИС, Доктор и Клара ждут наступления ночи. При изменении освещения на двери появляется надпись «НЕ ОТКРЫВАТЬ ДВЕРЬ». Вероятно, это сделал Орсон. Существо начинает стучаться в дверь. У Доктора появляется шанс увидеть того, кто прячется. Он использует звуковую отвертку, чтобы разблокировать печать на двери и требует, чтобы Клара зашла в ТАРДИС, потому, что то, что произойдёт может угрожать её жизни. Доктор ждет, пока существо войдёт. Тревога. Утечка воздуха. На мониторе показано, что пробито отверстие, через которое вылетают предметы. Орсон выходит и спасает Доктора, принеся его в ТАРДИС. Тот находится без сознания. Возможно, что-то пытается пробраться в ТАРДИС. Действуя инстинктивно, Клара кладет руки на телепатические схемы и «проворачивает финт», с помощью которого они материализуются в другом месте. Они приземляются в сарае. По верхнюю часть лестницы расположена мансарда с кроватью, в которой плачет ребёнок. Клара, услышав шаги, прячется под кроватью. Человек не понимает, почему мальчик не хочет спать внутри, но женщина говорит, что он не хочет, чтобы другие ребята узнали, что он плачет. Человек задается вопросом, почему он все время плачет, ведь в армии не плачут, на что она отвечает, что он не хочет в армию. Также он не верит в то, что он поступит в Академию и станет Повелителем времени . Клара вдруг понимает, где она находится: ТАРДИС переместилась в детство Доктора... Внутри ТАРДИС просыпается  взрослый Доктор и спрашивает у Орсона где они и где Клара. Это заставляет мальчика спросить, кто это там, и он слезает с кровати. Инстинктивно, Клара хватает его за лодыжку из-под неё. Она говорит ему, что всё нормально, и это всего лишь сон и всё будет хорошо, если он ляжет и уснёт. Мальчик поднимается обратно на кровать, но продолжает плакать. Клара садится, гладит его по голове, и говорит ему «Слушай ...» Клара возвращается в ТАРДИС и просит Доктора никогда не смотреть, где они были. Она считает, что эта фиксация связана с тем, что, возможно, Доктор не хочет признавать, что он боится темноты. ТАРДИС дематериализуется из сарая. В флешбеке показано, что говорит маленькому Доктору Клара. В конце она оставляет у его кровати игрушечного солдата Дена, как напоминание, что страх сопутствует каждого. Под конец эпизода Клара приходит в дом Дэнни, и после того, как извиниться друг к другу, они целуются. Доктор, казалось бы, доволен результатом, подчеркивая на доске слово «слушай». Молодой Доктор смотрит на звезды, держа игрушку - солдата «Дэна», лидера, который настолько храбр, что ему не нужно оружие. "
https://tardis.fandom.com/ru/wiki/%D0%9E%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8,"
					Ограбление во времени				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,20 сентября 2014,"Ограбление во времени Time Heist Доктор Кто : 8 сезон 5 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд , Пси , Сайбра Враги: Делфокс Камео: Дэнни Пинк Место: Банк Карабраксос Земля - Англия - Лондон - 2010-е Планета Обличителя Производственная информация Автор: Стивен Томпсон и Стивен Моффат Режиссёр: Дуглас Маккиннон Продюсер: Питер Беннетт Номер: 246 Дата выхода: 20 сентября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Слушай Смотритель Ограбление во времени — 5 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 20 сентября 2014 года. В данном эпизоде Доктор, Клара и двое их новых союзников, кибер-модифицированный Пси и человек-мутант Сайбра отправляются на ограбление галактического банка после таинственного послания, которое стирает им память об истинной причине ограбления. Доктору делают предложение, от которого он не может отказаться — ограбить самый опасный банк в космосе. С помощью обаятельного оборотня и человека-киборга Доктору и Кларе предстоит миновать смертоносную охрану и встретиться лицом к лицу с устрашающим Обличителем — существом невероятной силы, способным чувствовать вину… "
https://tardis.fandom.com/ru/wiki/%D0%A1%D0%BC%D0%BE%D1%82%D1%80%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Смотритель (ТВ история)				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,27 сентября 2014,"Смотритель The Caretaker Доктор Кто : 8 сезон 6 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Дэнни Пинк , Кортни Вудс Враги: Сковокс Блицер Камео: Мисси , Себ Место: Земля - Англия - Лондон ( Школа Коал Хилл ) - 2010-е Рай Производственная информация Автор: Гарет Робертс и Стивен Моффат Режиссёр: Пол Мёрфи Продюсер: Никки Уилсон Номер: 247 Дата выхода: 27 сентября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Ограбление во времени Убить Луну Смотритель — 6 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 27 сентября 2014 года. В данной серии Доктор работает под прикрытием в школе Коал Хилл , где преподаёт Клара, чтобы спасти планету от опасной машины для убийств - Сковокса Блицера . Здесь Доктор впервые знакомится с «проблемной» ученицей Кортни Вудс , а также Дэнни Пинком , что оборачивается конфликтом между ними. Серия также внесла вклад в развитие сюжетной арки загробной жизни, впервые появляется Себ и вновь появляется Мисси , личность которой будет раскрыта в финале сезона . Всё человечество скоро будет уничтожено ужасным Сковоксом Блицером , но, что ещё хуже, в любую секунду произойдёт встреча Дэнни Пинка и Доктора . Когда наводящие ужас события начинают угрожать школе Коал Хилл , Доктор решает работать под прикрытием. Специальное появление : Доктор устраивается на работу в школу Коал Хилл смотрителем. Клара очень удивлена, но Доктор не хочет ей объяснять смысл работы под прикрытием, говоря, что «все в опасности, но скоро он это исправит». Также он просит, чтобы Клара ему не мешала работать. Полицейский застаёт на свалке двух школьников и отправляет их в школу. Зная, что они всегда ходят по трое, он заходит в заброшенное здание, где активирует Сковокса Блитцера, машину для убийств, случайно попавшего в современную Англию из-за всплеска артронной энергии. Робот уничтожает его, а Мисси тем временем забирает его на Землю Обетованную. Тем временем, Доктор узнаёт, что у Клары есть парень, и он -  один из педагогического коллектива. К Дэнни он испытывает презрение, поскольку тот - бывший военный, из-за чего Доктор постоянно обзывает учителя математики физруком. "
https://tardis.fandom.com/ru/wiki/%D0%A3%D0%B1%D0%B8%D1%82%D1%8C_%D0%9B%D1%83%D0%BD%D1%83,"
					Убить Луну				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,4 октября 2014,"Убить Луну Kill the Moon Доктор Кто : 8 сезон 7 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд , Кортни Вудс Враги: Паукообразные бактерии Камео: Дэнни Пинк Место: Луна и Земля - 2049 Земля - Англия - Лондон ( Школа Коал Хилл ) - 2010-е Производственная информация Автор: Питер Харнесс Режиссёр: Пол Уилмсхёрст Продюсер: Питер Беннетт Номер: 248 Дата выхода: 4 октября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Смотритель Мумия в Восточном Экспрессе Убить Луну — 7 серия 8 сезона возобновлённого сериала « Доктор Кто », премьера которой состоялась 4 октября 2014 года. Сюжет развивается на Луне в 2049 году, куда Доктор и Клара отправляются вместе с Кортни Вудс, студенткой школы Коал-Хилл из прошлой серии . Серия продемонстрировала истинную природу естественного спутника Земли , раскрыв, что Луна является инопланетным яйцом. В очередной раз было сказано об ужасной экологии на Земле в середине 21 столетия, а также о концепции фиксированных точек во времени , и то, как Доктор относится к ним. В этой серии было показано, как Доктор может оставить человечество самому решить курс своего будущего, что привело к его ссоре с Кларой, последствия которой продолжаются в следующей серии . Доктор и Клара оказываются в ближайшем будущем на космическом челноке, совершающем самоубийственную миссию на Луну . Потерпев крушение на лунной поверхности, они находят добывающую базу, полную трупов и злобных, готовых к атаке паукоподобных существ, и сталкиваются с ужасной дилеммой. Когда Клара обращается за помощью к Доктору, она получает самый большой шок в своей жизни. "
https://tardis.fandom.com/ru/wiki/%D0%9C%D1%83%D0%BC%D0%B8%D1%8F_%D0%B2_%D0%92%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%BE%D0%BC_%D0%AD%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%B5,"
					Мумия в Восточном Экспрессе				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,11 октября 2014,"Мумия в Восточном Экспрессе Mummy on the Orient Express Доктор Кто : 8 сезон 8 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Враги: Предвестник , Гас Камео: Дэнни Пинк Место: Восточный Экспресс Земля - Англия - Лондон - 2010-е Планета Производственная информация Автор: Джейми Мэтисон Режиссёр: Пол Уилмсхёрст Продюсер: Питер Беннетт Номер: 249 Дата выхода: 11 октября 2014 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Убить Луну Плоскость Мумия в Восточном Экспрессе — 8 эпизод 8 сезона возобновлённого сериала « Доктор Кто », премьера которого состоялась 11 октября 2014 года. Сюжет связан с таинственными убийствами на борту роскошного межгалактического Восточного Экспресса и вдохновлён работами детективной писательницы Агаты Кристи , более всего романом « Убийство в Восточном Экспрессе » (1933). Важным элементом серии являются напряжённые отношения Доктора и Клары после их серьёзного конфликта, который произошёл в конце прошлой серии . Они начинают данное приключение как их последнее совместное путешествие, однако в конце концов решают не расставаться. Доктор был приглашён на борт Восточного Экспресса ещё в финале 5 сезона звонком в ТАРДИС, однако он долго откладывал этот визит, который, как оказалось, всегда являлся ловушкой. Доктор и Клара находятся в самом красивом поезде в истории, мчащемся среди звёзд будущего, однако они не подозревают, что пассажиров преследует смертоносное существо. Когда ты увидел устрашающую мумию , у тебя есть 66 секунд, чтобы выжить. Никаких исключений, никаких отсрочек. Когда Доктор начинает гонку со временем, Клара видит его с самой беспощадной и жестокой стороны. Узнает ли он, как победить мумию? Запускайте часы! "
