URL,Name,Doctor,Companions,Producer,Data,Content
https://tardis.fandom.com/ru/wiki/%D0%A1_%D0%B4%D1%8C%D1%8F%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%BC_%D1%83%D0%BF%D0%BE%D1%80%D1%81%D1%82%D0%B2%D0%BE%D0%BC,"
					С дьявольским упорством				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,5 декабря 2015,"С дьявольским упорством Hell Bent Доктор Кто : 9 сезон 12 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Генерал , Эсхильда , Сёстры Карна : Охила ; Повелители Времени Враги: Рассилон Камео: Далек , киберчеловек , Плачущий ангел Место: Галлифрей - далёкое будущее ТАРДИС Клары и ТАРДИС Доктора Земля - США - Невада - 21 век Производственная информация Автор: Стивен Моффат Режиссёр: Рейчел Талалэй Продюсер: Питер Беннетт Номер: 262 Дата выхода: 5 декабря 2015 Формат: 65-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Ниспосланный с небес Мужья Ривер Сонг С дьявольским упорством (существует также перевод Дорога в ад ) — 12 и последний эпизод 9 сезона возобновлённого « Доктора Кто », премьера которого состоялась 5 декабря 2015 года. Здесь произошло последнее регулярное появление Дженны Коулман в роли Клары Освальд . Эпизод завершает трилогию событий, начавшихся в эпизодах « Узри ворона » и « Ниспосланный с небес » - Доктору удаётся извлечь Клару из момента её смерти при помощи галлифрейской технологии, заморозив между предпоследним и финальным ударом сердца. В этом эпизоде состоялось возвращение Повелителей Времени впервые с серии « Время Доктора » (2013), где они даровали Доктору регенерационный цикл ради спасения Галлифрея . Также вернулся Лорд-Президент Рассилон , регенерировавший со своего прошлого появления в серии « Конец времени » (2010). Доктор впервые возвращается на свою родную планету после завершения Последней Великой Войны Времени , показано, с каким уважением к нему относятся галлифрейцы как к военному герою. Вновь появляется сарай, из которого Доктор планировал уничтожить Галлифрей в серии « День Доктора » (2013), и где Клара встретила маленького Доктора в далёком прошлом в серии « Слушай » (2014). Здесь также вернулись Охила и Сёстры Карна , ранее появлявшиеся в мини-эпизодах « Ночь Доктора » (2013) и « Пролог », и в серии « Подмастерье чародея » (2015), а также Эсхильда , являющаяся важной частью сюжетной арки 9 сезона и участвовавшая в событиях серий « Девушка, которая умерла », « Женщина, которая выжила » и « Узри ворона ». В эпизоде произошли важные события и для Доктора, и для Клары. Первый, вернувшись на свою родную планету, опять украл ТАРДИС и сбежал, как начинались (« Неземное дитя », « Имя Доктора ») и продолжались (« Пять Докторов ») его путешествия. Клара же осталась путешествовать с Эсхильдой в той ТАРДИС, которую Доктор забрал с Галлифрея. Примечательно, что внутри она имела тот же дизайн, что изначально был у ТАРДИС Доктора в ранних сериях. Внешний облик этой машины времени застрял в образе кафе, которое ранее посещал Одиннадцатый Доктор с семьёй Пондов в эпизоде « Невозможный астронавт » (2011). Также в этой серии Доктор получил от ТАРДИС новую звуковую отвёртку . Данная серия завершает сюжетную арку Гибрида, который упоминался на протяжении 9 сезона, однако точный ответ на пророчество остаётся открытым. Сюжет серии обращает внимание на неконтролируемую ярость Доктора из-за потери Клары, ради её спасения он действует против собственных принципов, и в конце концов признаёт себя неправым - в результате прощания с Кларой он теряет память о ней, и они отправляются путешествовать врознь. На что способен Доктор, если лишить его всего, предать, пленить и разбить оба сердца? Время исповеди Доктора наконец настало. "
https://tardis.fandom.com/ru/wiki/%D0%9C%D1%83%D0%B6%D1%8C%D1%8F_%D0%A0%D0%B8%D0%B2%D0%B5%D1%80_%D0%A1%D0%BE%D0%BD%D0%B3,"
					Мужья Ривер Сонг				",Двенадцатый Доктор,Ривер Сонг,Никки Уилсон,25 декабря 2015,"Мужья Ривер Сонг The Husbands of River Song Доктор Кто : рождественский спецвыпуск Доктор: Двенадцатый Доктор Спутники: Ривер Сонг Участвуют: Нардол Враги: Король Хайдрофлакс Место: Мендоракс Деллора - Рождество 5343 ТАРДИС Доктора Дариллиум Производственная информация Автор: Стивен Моффат Режиссёр: Дуглас Маккиннон Продюсер: Никки Уилсон Номер: 263 Дата выхода: 25 декабря 2015 Формат: 60-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → С дьявольским упорством Возвращение Доктора Мистерио Мужья Ривер Сонг — рождественский спецвыпуск возобновлённого « Доктора Кто », вышедший 25 декабря 2015 года. Одиннадцатый рождественский спецвыпуск нового сериала и второй с Питером Капальди в роли Двенадцатого Доктора . Здесь произошло возвращение Алекс Кингстон в роли Ривер Сонг впервые со времён эпизода « Имя Доктора » (2013). По хронологии, она прожила все приключения с Одиннадцатым Доктором и не знает о существовании Двенадцатого. Данной серией Стивен Моффат завершил историю Ривер, показав недостающий важный момент в её жизни - ночь Доктора и Ривер у Поющих Башен Дариллиума , их последняя встреча, и подарок в виде звуковой отвёртки , упомянутые в эпизодах « Тишина в Библиотеке » / « Лес мертвецов » (2008). Здесь впервые появляется Мэтт Лукас в роли Нардола , после выхода серии было решено вернуть персонажа как ассистента Доктора - он появится во всех последующих эпизодах 10 сезона. На дворе Рождество 5343 года, и в далёкой человеческой колонии Мендоракс Деллора Доктор прячется от колядок и праздничных оленьих рожек. Но когда с потерпевшего крушение космического корабля его зовут на помощь, тот вместе с Ривер Сонг и её отрядом бросается в стремительную и безумную гонку по галактике. Их преследует новый супруг Ривер, Хайдрофлакс, король Последнего Скопления. Выживет ли хоть кто-нибудь? И когда Ривер Сонг наконец догадается, что перед ней Доктор? Все тайны будут раскрыты на звёздном лайнере с множеством галактических суперзлодеев и в пункте назначения, которого Доктор очень долго избегал. "
https://tardis.fandom.com/ru/wiki/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%94%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D0%B0_%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%D0%B8%D0%BE,"
					Возвращение Доктора Мистерио				",Двенадцатый Доктор,Нардол,Питер Беннетт,25 декабря 2016,"Возвращение Доктора Мистерио The Return of Doctor Mysterio Доктор Кто : рождественский спецвыпуск Доктор: Двенадцатый Доктор Спутники: Нардол Участвуют: Грант , Люси Враги: Собрание Зимней Гармонии Место: Земля - США : Нью-Йорк и корабль на орбите - Рождество в 1990-х и 2010-е ТАРДИС Доктора Производственная информация Автор: Стивен Моффат Режиссёр: Эд Базалгетт Продюсер: Питер Беннетт Номер: 264 Дата выхода: 25 декабря 2016 Формат: 60-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Мужья Ривер Сонг Пилот Возвращение Доктора Мистерио — рождественский спецвыпуск возобновлённого « Доктора Кто », вышедший 25 декабря 2016 года. Двенадцатый рождественский спецвыпуск нового сериала и третий с Питером Капальди в роли Двенадцатого Доктора . Здесь произошло возвращение Мэтта Лукаса в роли Нардола , впервые появившегося в предыдущем спецвыпуске « Мужья Ривер Сонг » (2015), который теперь является спутником Доктора. Как именно они воссоединились, будет объяснено в серии « Экстремис » (2017). Стивен Моффат , с детства будучи фанатом комиксов о супергероях, написал сценарий под их влиянием, особенно историй о Супермене . История в комедийном тоне исследует темы происхождения супергероев и двойной жизни. На Рождество Доктора и супергероя в маске ждет приключение в Нью-Йорке. Пришельцы, промышляющие подменой мозгов, готовятся напасть, а Доктор и Нардол встречают любознательную журналистку и таинственного незнакомца, известного как Призрак. Сможет ли Доктор спасти Манхэттен? И что мы увидим под маской? "
https://tardis.fandom.com/ru/wiki/%D0%9F%D0%B8%D0%BB%D0%BE%D1%82,"
					Пилот				",Двенадцатый Доктор,Билл Поттс,Питер Беннетт,15 апреля 2017,"Пилот The Pilot Доктор Кто : 10 сезон 1 серия Доктор: Двенадцатый Доктор Спутники: Билл Поттс , Нардол Участвуют: Хэзер Враги: Живое топливо Камео: Далеки , мовелланы Место: Земля - Англия : Бристоль ( Университет Святого Луки ) / Австралия - 2016 и 2017 ТАРДИС Доктора Планета на другом конце вселенной - далёкое будущее Далеко-мовелланская война Производственная информация Автор: Стивен Моффат Режиссёр: Лоуренс Гоф Продюсер: Питер Беннетт Номер: 265 Дата выхода: 15 апреля 2017 Формат: 50-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Возвращение Доктора Мистерио Улыбнись Пилот (англ The Pilot ) — 1 серия 10 сезона возобновлённого « Доктора Кто » , показанная 15 апреля 2017 года. Здесь произошло первое появление новой спутницы Двенадцатого Доктора , Билл Поттс , роль которой исполняет Пёрл Маки . Также в качестве постоянного ассистента Доктора вернулся Нардол ( Мэтт Лукас ). Эпизод задумывался как своеобразное обновление сериала. По словам Стивена Моффата , он идеально подходит для знакомства нового зрителя со вселенной « Доктора Кто », которая подаётся от лица нового персонажа, Билл. Тем не менее, сюжет отсылает на относительно недавние события в жизни Доктора, его прощание с Кларой Освальд в финале 9 сезона и с Ривер Сонг в спецвыпуске . Здесь начинается сюжетная арка Хранилища в Университете Святого Луки в английском городе Бристоль, которое Доктор и Нардол охраняют более 50 лет, при этом Доктор работает преподавателем в университете. Кто именно находится в Хранилище, становится известно в эпизоде « Экстремис ». В серии ненадолго появляются далеки и мовелланы , вражда которых известна со времён серии « Судьба далеков » (1979). Знакомьтесь — Билл Поттс. Она работает в университете Святого Луки, подаёт картошку студентам, и в её жизни никогда ничего не происходит. Но однажды она узнает, что за обычным миром скрывается другой. Знакомое лицо в воде и любовь, завершившаяся, не успев даже начаться, изменят её жизнь навсегда — ведь именно в этот день Билл встречает Доктора. "
https://tardis.fandom.com/ru/wiki/%D0%A3%D0%BB%D1%8B%D0%B1%D0%BD%D0%B8%D1%81%D1%8C,"
					Улыбнись				",Двенадцатый Доктор,Билл Поттс,Питер Беннетт,22 апреля 2017,"Улыбнись Smile Доктор Кто : 10 сезон 2 серия Доктор: Двенадцатый Доктор Спутники: Билл Поттс Враги: Варди , эмодзиботы Камео: Нардол Место: Глизе 581 D и корабль Едгин - далёкое будущее ТАРДИС Доктора Земля - Англия : Бристоль ( Университет Святого Луки ) - 2017 Производственная информация Автор: Фрэнк Коттрелл-Бойс Режиссёр: Лоуренс Гоф Продюсер: Питер Беннетт Номер: 266 Дата выхода: 22 апреля 2017 Формат: 50-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Пилот Тонкий лёд Улыбнись (англ Smile ) — 2 серия 10 сезона возобновлённого « Доктора Кто » , показанная 22 апреля 2017 года. Здесь показано второе приключение Двенадцатого Доктора с Билл Поттс , они исследуют опустевшую человеческую колонию в далёком будущем, где их встречают роботы, которые общаются смайликами. Нардол ненадолго появляется в начале эпизода, оставшись в Университете Святого Луки. Подобно изначальному формату сериала из 1960-х, серия прямо продолжает предыдущую и заканчивается на клиффхангере, который ведёт в следующую . В далёком будущем на краю галактики находится сверкающий, идеальный город. Говорят, в этой новой колонии людей скрыт секрет человеческого счастья. Но улыбки Доктор и Билл находят лишь на лицах черепов. Что-то живое прячется в стенах, эмодзиботы наблюдают за ними из тени, а Доктор и Билл пытаются раскрыть ужасную тайну… "
https://tardis.fandom.com/ru/wiki/%D0%A2%D0%BE%D0%BD%D0%BA%D0%B8%D0%B9_%D0%BB%D1%91%D0%B4_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Тонкий лёд (ТВ история)				",Двенадцатый Доктор,Билл Поттс,Никки Уилсон,29 апреля 2017,"Тонкий лёд Thin Ice Доктор Кто : 10 сезон 3 серия Доктор: Двенадцатый Доктор Спутники: Билл Поттс Враги: Сатклифф Камео: Нардол Место: Земля - Англия : Лондон (Ярмарка на Темзе) - 8 февраля 1814 / Бристоль ( Университет Святого Луки ) - 2017 ТАРДИС Доктора Производственная информация Автор: Сара Доллард Режиссёр: Билл Андерсон Продюсер: Никки Уилсон Номер: 267 Дата выхода: 29 апреля 2017 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Улыбнись Тук-тук Тонкий лёд (англ Thin Ice ) — 3 серия 10 сезона возобновлённого « Доктора Кто » , показанная 29 апреля 2017 года. Подобно изначальному формату сериала из 1960-х, серия прямо продолжает финальный момент предыдущей . Здесь показано третье приключение Двенадцатого Доктора с Билл Поттс , во время которого они незапланированно посещают последнюю Морозную ярмарку на Темзе в 1814 году. Как и в сериях « Холодная кровь » (2010) и « Убить Луну » (2014), Доктор отказывается в одиночку влиять на события, которые могут изменить ход истории Земли, и просит своего спутника-человека принять решение за него. В отличие от прошлых моментов, здесь Доктор не покидает спутника, а оказывает активную поддержку. Нардол ненадолго появляется в конце эпизода, оставшись присматривать за Хранилищем в Университете Святого Луки. В Англии эпохи Регентства подо льдом замёрзшей Темзы что-то шевелится. Доктор и Билл прибывают на последнюю зимнюю ярмарку и берутся расследовать серию таинственных исчезновений… Люди пропадают на льду! Билл предстоит узнать, что прошлое больше походит на её мир, чем она предполагала, и что не все монстры родом из далёкого космоса. "
https://tardis.fandom.com/ru/wiki/%D0%A2%D1%83%D0%BA-%D1%82%D1%83%D0%BA,"
					Тук-тук				",Двенадцатый Доктор,Билл Поттс,Никки Уилсон,6 мая 2017,"Тук-тук Knock Knock Доктор Кто : 10 сезон 4 серия Доктор: Двенадцатый Доктор Спутники: Билл Поттс Враги: Домовладелец , дриады Камео: Нардол Место: Земля - Англия : Бристоль ( Университет Святого Луки и старый дом) - 2017 ТАРДИС Доктора Производственная информация Автор: Майк Бартлетт Режиссёр: Билл Андерсон Продюсер: Никки Уилсон Номер: 268 Дата выхода: 6 мая 2017 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Тонкий лёд Кислород Тук-тук (англ Knock Knock ) — 4 серия 10 сезона возобновлённого « Доктора Кто » , показанная 6 мая 2017 года. Здесь развиваются взаимоотношения Доктора и Билл, он впервые раскрывает ей название своей расы и способность к регенерации , а также упоминает свою внучку . В конце серии продолжается сюжетная арка Хранилища, который Доктор пока по неизвестным причинам охраняет. Это единственный эпизод « Доктора Кто », доступный на  iPlayer в формате «эффекта присутствия» с 360° звуком. Билл решила съехаться с друзьями, и они отыскали отличный дом. Ну и что, что он на удивление дешёвый, а домовладелец немного жутковат? Дует ветер, половицы скрипят, и Доктору кажется, что творится что-то неладное. Что скрывается в странной башне в сердце дома, и почему ходить туда запрещено? "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%B8%D1%81%D0%BB%D0%BE%D1%80%D0%BE%D0%B4_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Кислород (ТВ история)				",Двенадцатый Доктор,Билл Поттс,Никки Уилсон,13 мая 2017,"Кислород Oxygen Доктор Кто : 10 сезон 5 серия Доктор: Двенадцатый Доктор Спутники: Билл Поттс , Нардол Враги: Скафандры Ganymede Systems Место: Станция Chasm Forge - будущее Земля - Англия - Бристоль - Университет Святого Луки - 2017 ТАРДИС Доктора Производственная информация Автор: Джейми Мэтисон Режиссёр: Чарльз Палмер Продюсер: Никки Уилсон Номер: 269 Дата выхода: 13 мая 2017 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Тук-тук Экстремис Кислород (англ Oxygen ) — 5 серия 10 сезона возобновлённого « Доктора Кто » , показанная 13 мая 2017 года. Сюжет серии развивается на космической станции, где Доктор, Билл и Нардол сталкиваются с последствиями «финального результата капитализма». Данный эпизод показывает, на что Доктор готов пойти, спасая своих друзей - одолжив Билл свой скафандр, он из-за влияния вакуума теряет зрение, однако попытка исправить это ни к чему не приводит, что продолжается в следующих эпизодах. Здесь впервые показано как Нардол присоединяется к Доктору и Билл в путешествиях по вселенной, ранее он оставался на Земле в университете охранять Хранилище, что является обязанностью Доктора. Доктор, Билл и Нардол отзываются на сигнал тревоги из космоса и оказываются в ловушке на космической станции. В живых из экипажа остались только четверо, остальные убиты, но все ещё ходят! В будущем, где кислородом торгуют, а скафандры ценнее тех, кто их носит, команда ТАРДИС борется за выживание с худшим злом на свете. "
