URL,Name,Doctor,Companions,Producer,Data,Content
https://tardis.fandom.com/ru/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9_%D0%B1%D1%83%D0%BC,"
					Городской бум				",Девятый Доктор,Роза Тайлер,Фил Коллинсон,4 июня 2005,"Городской бум Boom Town Доктор Кто : 1 сезон 11 серия Доктор: Девятый Доктор Спутники: Роза Тайлер , Джек Харкнесс Участвуют: Микки Смит Враги: Блон Фел-Фотч Пассамир-Дэй Сливин Место: Земля - Уэльс - Кардифф - сентябрь 2006 ТАРДИС Доктора Производственная информация Автор: Расселл Т Дэвис Режиссёр: Джо Эхирн Продюсер: Фил Коллинсон Номер: 165 Дата выхода: 4 июня 2005 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Доктор танцует Злой волк Городской бум (встречается также перевод Шумный город ) — 11 эпизод 1 сезона возобновлённого « Доктора Кто » . В серии снова появляется Блон Фел-Фотч Пассамир-Дэй Сливин (замаскированная под Маргарет Блейн ), которая ранее участвовала в событиях двуйсерийки « Пришельцы в Лондоне » / « Третья мировая война » , и является последним выжившим Сливином из той группы, которая пыталась опустошить Землю. Кроме того, в серии было показано значительное развитие отношений между Розой и Микки. Эпизод был первым, где показывается современный Кардифф. Также, в серии впервые появился пространственно-временной рифт , упоминавшийся в эпизоде « Беспокойный мертвец » . Таким образом, история заложила основы для центральной темы сериала « Торчвуд » , где кардиффское подразделение организации, возглавляемое Джеком Харкнессом , первые 2 сезона справляется с угрозами, которые этот рифт предоставляет. Интересным фактом является и то, что если учитывать события, произошедшие в «Торчвуде» , то на момент серии в городе находятся сразу три версии Джека: самая молодая, что путешествует с Доктором и Розой, более поздняя, которая возглавляет Торчвуд Три на данный момент, и самая поздняя, которая находится в криогенной заморозке, что становится ясно из финальной серии 2 сезона «Торчвуда» « Сквозные ранения » . Блон Фэл-Фотч выжила от удара ракеты. Она хочет взорвать землю с помощью разлома в Кардиффе , но Доктор , Роза и Джек должны предотвратить это. "
https://tardis.fandom.com/ru/wiki/%D0%97%D0%BB%D0%BE%D0%B9_%D0%B2%D0%BE%D0%BB%D0%BA_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Злой волк (ТВ история)				",Девятый Доктор,Роза Тайлер,Фил Коллинсон,11 июня 2005,"Злой волк Bad Wolf Доктор Кто : 1 сезон 12 серия Доктор: Девятый Доктор Спутники: Роза Тайлер , Джек Харкнесс Участвуют: Линда Мосс Враги: Далеки Место: Игровая Станция и летающая тарелка Императора далеков - 200 100 год ТАРДИС Доктора Производственная информация Автор: Расселл Т Дэвис Режиссёр: Джо Эхирн Продюсер: Фил Коллинсон Номер: 166a Дата выхода: 11 июня 2005 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Городской бум Пути расходятся Злой волк — 12 эпизод 1 сезона возобновлённого « Доктора Кто » , первая часть финальной двухсерийки, показанная на BBC One 11 июня. Стоит отметить, что в серии появилось куда больше далеков , чем в одноимённой серии этого же сезона . Кроме того, были возвращены несколько понятий из оригинального сериала, например, далеки человеческого происхождения и Император далеков . С сюжетной точки зрения, эта серия является кульминацией сюжетной арки Злого волка. До этого момента, Доктор не особо обращал внимания на слова «Злой Волк», преследующие команду ТАРДИС по всему времени и пространству, а события данного эпизода принудили его к решению загадки, однако окончательный ответ был дан в финальной серии 1 сезона. Самыми примечательными отсылками являются программы, которые вещают в 200 100 году, и в которых пришлось принимать участие Доктору, Джеку и Розе, основанные на реально вещающих в 2005 году по британскому телевидению программах: британская версия популярного реалити-шоу Big Brother , телеигра The Weakest Link и шоу What Not to Wear . Примечательно, что по состоянию на 2005 год все три шоу имели свои русские аналоги на отечественных каналах - Большой брат , Слабое звено и Снимите это немедленно! . Все ведущие программ в серии были заменены на аналогичных роботов, и их для их озвучивания были приглашены реальные знаменитости Давина МакКолл , Анна Робинсон , Тринни Вудолл и Сюзанна Константин . История развивает сюжет, который начался в серии « Долгая игра » . Интересно, что в эпизоде впервые упоминается Институт Торчвуд , который будет являться основной сюжетной аркой 2 сезона 2006 года. Как и серия « Ковчег » (1966), данный эпизод основывается на действиях Доктора, которые изменили ход истории. Доктор , Роза и капитан Джек должны бороться за свою жизнь на борту игровой станции, но гораздо более опасная угроза скрывается от их поля зрения. Доктор понимает, что всему человеческому роду угрожает большая опасность, и он должен что-то сделать. "
https://tardis.fandom.com/ru/wiki/%D0%9F%D1%83%D1%82%D0%B8_%D1%80%D0%B0%D1%81%D1%85%D0%BE%D0%B4%D1%8F%D1%82%D1%81%D1%8F,"
					Пути расходятся				",Девятый Доктор,Роза Тайлер,Фил Коллинсон,18 июня 2005,"Пути расходятся The Parting of the Ways Доктор Кто : 1 сезон 13 серия Доктор: Девятый Доктор Спутники: Роза Тайлер , Джек Харкнесс Участвуют: Линда Мосс , Микки Смит , Джекки Тайлер Враги: Далеки , Император далеков Камео: Десятый Доктор Место: Игровая Станция и летающая тарелка Императора далеков - 200 100 год ТАРДИС Доктора Земля - Англия - Лондон - 2006 Производственная информация Автор: Расселл Т Дэвис Режиссёр: Джо Эхирн Продюсер: Фил Коллинсон Номер: 166b Дата выхода: 18 июня 2005 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Злой волк Рождественское вторжение Пути расходятся — 13 и последний эпизод 1 сезона возобновлённого « Доктора Кто » , вышедший 18 июня 2005 года. Эта серия является последней, в которой снялся Кристофер Экклстон в роли Девятого Доктора , и последней для режиссёра Джо Эхирна и исполнительного продюсера Мела Янга . Также, в эпизоде впервые появляется Дэвид Теннант в роли Десятого Доктора . История раскрывает значение слов Злой Волк , которые упоминались на протяжении всего сезона. Кроме того, серия примечательная тем, что она задала определённую традицию на регенерационный эффект, который теперь принимает форму жёлтых вспышек, исходящих от тела. Каждая регенерация в сериале, по нынешнее время, будет принимать именно такой вид (кроме регенерации Мастера в 10 серии 3 сезона « Утопия » ). Также, примечательны визуальные эффекты, показавшие огромную армию далеков и их корабли. Во время выхода серии, эта армия была самой дорогостоящей - серия побила рекорд « Планеты далеков » (1973) в этом плане. Далеки атаковали игровую станцию во главе со своим Императором , Девятый Доктор обнаруживает себя беспомощным. Он знает, что должен пойти на большие жертвы, чтобы выжить. Но значит ли это, что он потеряет свою возлюбленную Розу Тайлер навсегда? Собранная Доктором и Капитаном Джеком армия оказывается бессильной против Императора далеков, Смерть окутывает всю Вселенную. Одно можно сказать наверняка, не каждый выйдет из этой смертельной схватки живым. Но кто или что... является « Злой волк »?... Пришло время для Доктора и Розы, чтобы это узнать. "
https://tardis.fandom.com/ru/wiki/%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D0%B2%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,"
					Рождественское вторжение				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,25 декабря 2005,"Рождественское вторжение The Christmas Invasion Доктор Кто : рождественский спецвыпуск Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Микки Смит , Джекки Тайлер , Харриет Джонс , UNIT Враги: Сикораксы , робоформы Камео: Институт Торчвуд Место: Земля - Англия - Лондон и космический корабль сикораксов - 2006 ТАРДИС Доктора Производственная информация Автор: Расселл Т Дэвис Режиссёр: Джеймс Хоуз Продюсер: Фил Коллинсон Номер: 167 Дата выхода: 25 декабря 2005 Формат: 60-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Пути расходятся Новая Земля Рождественское вторжение — рождественский спецвыпуск возобновлённого « Доктора Кто » , вышедший 25 декабря 2005 года. Это первый рождественский выпуск сериала со времен эпизода «Торжество Стивена» (1965) из серии « Генеральный план далеков » (1965-66). Однако здесь, в отличие от «Торжества Стивена» , «Рождественское вторжение» было показано вне сезона, и являлось межсезонным спецвыпуском, снятым специально по заказу BBC. Таким образом, этот эпизод стал первым « рождественским спецвыпуском ». Серия длится 60 минут, что сделало её самой длинной на тот момент, произведённой студией BBC Уэльс . С точки зрения сюжета, в этой серии продолжилась история Харриет Джонс , началась сюжетная арка Торчвуда и во второй раз за новый сериал появился ЮНИТ . Что ещё более важно, это первый полноценный эпизод, в котором снялся Дэвид Теннант в роли Доктора . Первое место, где приземлился Десятый Доктор - Пауэлл Эстейт - позже было использовано для финальной сцены « Конца времени » (2010). Именно Пауэлл Эстейт стал первым и последним местом Земли , которое посетил этот Доктор. В это Рождество, высоко над Лондоном, сикораксы держат Землю под своим контролем. Доктор должен вовремя оправится от регенерации , чтобы спасти человеческий род. "
https://tardis.fandom.com/ru/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%97%D0%B5%D0%BC%D0%BB%D1%8F_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Новая Земля (ТВ история)				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,15 апреля 2006,"Новая Земля New Earth Доктор Кто : 2 сезон 1 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Лицо Бо , послушница Хэйм Враги: Кассандра , Сёстры Изобилия Камео: Джекки Тайлер , Микки Смит Место: Новая Земля - Больница Нового Нью-Йорка - 5 000 000 023 год ТАРДИС Доктора Земля - Англия - Лондон - 2006 Производственная информация Автор: Расселл Т Дэвис Режиссёр: Джеймс Хоуз Продюсер: Фил Коллинсон Номер: 168 Дата выхода: 15 апреля 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Рождественское вторжение Клык и коготь Новая Земля — 1 эпизод 2 сезона возобновлённого « Доктор Кто » . В этой серии возвращаются леди Кассандра и Лицо Бо , впервые появившиеся во 2 серии прошлого сезона . Здесь произошло первое появление людей-кошек, которые в далёком будущем живут совместно с потомками человечества на планете Новая Земля , а также впервые было упомянута легенда, по которой Лицо Бо при смерти должен раскрыть одну тайну « бездомному страннику », что и произойдёт в следующем сезоне . В далёком будущем, кошки-монахини лечат все болезни. Но Доктор с подозрением относится к их методам. Он должен спасти Розу от мести своего старого врага, Леди Кассандры . "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BB%D1%8B%D0%BA_%D0%B8_%D0%BA%D0%BE%D0%B3%D0%BE%D1%82%D1%8C,"
					Клык и коготь				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,15 апреля 2006,"Клык и коготь Tooth and Claw Доктор Кто : 2 сезон 2 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Королева Виктория Враги: Оборотень , отец Анджело и Братья Место: Земля - Шотландия - 1879 ТАРДИС Доктора Производственная информация Автор: Расселл Т Дэвис Режиссёр: Эйрос Лин Продюсер: Фил Коллинсон Номер: 169 Дата выхода: 15 апреля 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Новая Земля Школьное воссоединение Клык и коготь — 2 эпизод 2 сезона возобновлённого « Доктор Кто » , показанный 22 апреля 2006 года. В серии было показано происхождение Института Торчвуд , который является сюжетной аркой сезона и в будущем станет основной для отдельного спин-оффа . Доктор с Розой оказываются в 1879 году, где им приходится спасаться от оборотня и при этом защищать королеву Викторию . Справятся ли искатели приключений с этой задачей? "
https://tardis.fandom.com/ru/wiki/%D0%A8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5_%D0%B2%D0%BE%D1%81%D1%81%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5,"
					Школьное воссоединение				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,29 апреля 2006,"Школьное воссоединение School Reunion Доктор Кто : 2 сезон 3 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Сара Джейн Смит , Микки Смит , К9 III Враги: Криллитаны , Лассар Камео: К9 IV Место: Земля - Англия - Лондон - Средняя школа Деффри Вейл - 2007 ТАРДИС Доктора Производственная информация Автор: Тоби Уитхаус Режиссёр: Джеймс Хоуз Продюсер: Фил Коллинсон Номер: 170 Дата выхода: 29 апреля 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Клык и коготь Девушка в камине Школьное воссоединение — 3 эпизод 2 сезона возобновлённого « Доктор Кто » , показанный 29 апреля 2006 года. В серии возвратились Сара Джейн Смит ( Элизабет Слейден ) и K9 III модели (который был уничтожен и заменён на более новую в конце эпизода), впервые, после их последнего совместного ТВ-появление в спин-оффе « К9 и компания » (1981) и спецвыпуске « Пять Докторов » (1983). Сара Джейн, также, появлялась в мини-эпизоде « Измерения во времени » (1993) и в 2-ух сезонах собственного аудиосериала от Big Finish, « Сара Джейн Смит » (2002-06). Через несколько месяцев после выхода серии были подтверждены слухи о спин-оффе с Сарой Джейн. Премьера « Приключений Сары Джейн » состоялась 1 января 2007 года на канале BBC One. Сериал длился пять сезонов, и был остановлен из-за смерти Элизабет Слейден в 2011 году. Во время показа «Приключений Сары Джейн» , Сара появилась еще в трёх сериях «Доктора Кто» : « Украденная Земля » / « Конец путешествия » (2008), « Конец времени » (2010). В одной средней школе Лондона, летают странные существа как летучие мыши ночью. Доктор берётся расследовать это дело, но вдруг обнаруживает, что над этим делом уже кто-то работает... и оказалось, что это старый друг Доктора - Сара Джейн Смит . Ты был моей жизнью. И знаешь, что было самым трудным? Смириться с будущим. Знаешь, когда ничего не случается. Ты отвозил меня в самые далёкие уголки галактики, показывал сверхновые звёзды, межгалактические сражения, а потом бросил меня на Земле. Что может с этим сравниться? "
https://tardis.fandom.com/ru/wiki/%D0%94%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B0_%D0%B2_%D0%BA%D0%B0%D0%BC%D0%B8%D0%BD%D0%B5,"
					Девушка в камине				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,6 мая 2006,"Девушка в камине The Girl in the Fireplace Доктор Кто : 2 сезон 4 серия Доктор: Десятый Доктор Спутники: Роза Тайлер , Микки Смит Участвуют: Мадам де Помпадур Враги: Заводные дроиды Место: SS Мадам де Помпадур - 51 век Земля - Франция - Париж и Версаль - 18 век ТАРДИС Доктора Производственная информация Автор: Стивен Моффат Режиссёр: Эйрос Лин Продюсер: Фил Коллинсон Номер: 171 Дата выхода: 6 мая 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Школьное воссоединение Восстание киберлюдей Девушка в камине — 4 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 6 мая 2006 года. Для исполнения роли исторической личности, Мадам де Помпадур , была приглашена актриса София Майлс . Написан Стивеном Моффатом . Расселл Т Дэвис описывал серию как «любовную историю Доктора» . Эпизод был номинирован на премию «Небьюла» и получил премию «Хьюго» (2007) в номинации «Лучшая постановка, малая форма» . Для Микки Смита это - первое путешествие, и вместе с Розой и Доктором он попадает на космический корабль в будущем. Однако корабль кажется довольно странным - ни одного из членов экипажа нигде нет, но повсюду открыты порталы в разные периоды истории средневековой Франции…и ко всему, еще есть сломанные часы, которые как будто продолжают тикать... 10 : Не бойся, это всего лишь ночной кошмар. Даже у монстров есть ночные кошмары. Ренет : А что видят монстры в ночных кошмарах? 10 : Меня. « Девушка в камине » Десятый Доктор и Ренет "
https://tardis.fandom.com/ru/wiki/%D0%92%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%B8%D0%B5_%D0%BA%D0%B8%D0%B1%D0%B5%D1%80%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9,"
					Восстание киберлюдей				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,13 мая 2006,"Восстание киберлюдей Rise of the Cybermen Доктор Кто : 2 сезон 5 серия Доктор: Десятый Доктор Спутники: Роза Тайлер , Микки Смит Участвуют: Питер и Джекки Тайлер , Рикки Смит , Джейк Симмондс и миссис Мур Враги: Джон Люмик , киберлюди Место: Параллельная вселенная - Земля - Англия - Лондон и дирижабль Люмика - 2007 ТАРДИС Доктора Производственная информация Автор: Том МакРей Режиссёр: Грэм Харпер Продюсер: Фил Коллинсон Номер: 172a Дата выхода: 13 мая 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Девушка в камине Век стали Восстание киберлюдей — 5 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 13 мая 2006 года. Серия была первой частью двухсерийки, где впервые за историю нового сериала были показаны киберлюди из параллельного мира. « Тардисод 5 » является прологом к этому эпизоду, намекая на их возвращение. Эфир этого эпизода состоялся в сороковую годовщину серии « Десятая планета » (1966), где впервые была показана регенерация , а также появились первые киберлюди и Второй Доктор . Кроме того, в серии, впервые после истории « Инферно » (1970), ТАРДИС Доктора совершает путешествие в параллельный мир. Шоураннер того периода, Расселл Т Дэвис , говорил, что идея создания совершенно нового вида киберлюдей, и их неизбежная встреча с Доктором «имеет смысл». Кроме того, он осознавал, какую сложную предысторию имеют «оригинальные» киберлюди, произошедшие с планеты Мондас во вселенной Доктора, из-за чего было решено переместить действие в параллельный мир. Дэвис считал, что «страхи 60-х» по замене некоторых органов на металлические, которые сработали в «Десятой планете» , уже не актуальны в 21 веке. Вместо этого он хотел сделать упор на удаление эмоций и полную конвертировку в киберчеловека. Сюжет истории был вдохновлён аудиопьесой Марка Платта , « Запасные части » (2002). Дэвис хотел, чтобы «Восстание киберлюдей» и « Век стали » были адаптированы из этой пьесы Big Finish , как год назад серия « Далек » (2005) была адаптировала из популярной аудиопьесы Роберта Ширмана « Юбилей » (2003). В итоге, Платту должны были заплатить за использование Томом МакРеем некоторых концепций «Запасных частях» в данной двухсерийке, а также упоминание Марка в титрах. Более того, первоначальная концепция параллельной Земли напоминала Мондас из Платтовской истории, так как она тоже была «умирающим миром». На параллельной Земле возрождается новая версия старых врагов Доктора , и Повелителю Времени снова придется сразиться с ними. "
https://tardis.fandom.com/ru/wiki/%D0%92%D0%B5%D0%BA_%D1%81%D1%82%D0%B0%D0%BB%D0%B8,"
					Век стали				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,20 мая 2006,"Век стали The Age of Steel Доктор Кто : 2 сезон 6 серия Доктор: Десятый Доктор Спутники: Роза Тайлер , Микки Смит Участвуют: Питер и Джекки Тайлер , Рикки Смит , Джейк Симмондс и миссис Мур Враги: Джон Люмик , киберлюди Место: Параллельная вселенная - Земля - Англия - Лондон и дирижабль Люмика - 2007 ТАРДИС Доктора Производственная информация Автор: Том МакРей Режиссёр: Грэм Харпер Продюсер: Фил Коллинсон Номер: 172b Дата выхода: 20 мая 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Восстание киберлюдей Зомбоящик Век стали — 6 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 20 мая 2006 года. Это вторая часть двухсерийки, где впервые за историю нового сериала были показаны киберлюди из параллельного мира. « Тардисод 5 » является прологом к этому эпизоду, намекая на их возвращение. В этой серии Микки Смит покидает Доктора, оставшись в параллельном мире. Сюжет истории был вдохновлён аудиопьесой Марка Платта , « Запасные части » (2002). Дэвис хотел, чтобы « Восстание киберлюдей » и «Век стали» были адаптированы из этой пьесы Big Finish , как год назад серия « Далек » (2005) была адаптировала из популярной аудиопьесы Роберта Ширмана « Юбилей » (2003). В итоге, Платту должны были заплатить за использование Томом МакРеем некоторых концепций «Запасных частях» в данной двухсерийке, а также за упоминание Марка в титрах. Более того, первоначальная концепция параллельной Земли напоминала Мондас из Платтовской истории, так как она тоже была «умирающим миром». Вместе с идеями из «Запасных частей» , Том полагался на серии « Десятая планета » (1966), « Гробница киберлюдей » (1967) и « Землетрясение » (1982), а также на комикс из Doctor Who Magazine « Потоп » (2004-05) с Восьмым Доктором. Режиссёр двухсерийки Грэм Харпер прочитал книги Дэвида Бэнкса и пересмотрел сохранившиеся эпизоды серии « Вторжение » (1968), которые, кстати, были сняты его бывшим учителем, Дугласом Кэмфилдом , во время подготовки к съёмкам. Киберлюди взяли под контроль весь Лондон и начали преобразование населения. Доктор , Роза и Микки вынуждены спасаться бегством... "
https://tardis.fandom.com/ru/wiki/%D0%97%D0%BE%D0%BC%D0%B1%D0%BE%D1%8F%D1%89%D0%B8%D0%BA,"
					Зомбоящик				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,27 мая 2006,"Зомбоящик The Idiot's Lantern Доктор Кто : 2 сезон 7 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Враги: Провод Камео: Елизавета II Место: Земля - Англия - Лондон - 1953 Производственная информация Автор: Марк Гейтисс Режиссёр: Эйрос Лин Продюсер: Фил Коллинсон Номер: 173 Дата выхода: 27 мая 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Век стали Невозможная планета Зомбоящик (англ. The Idiot's Lantern ; дословный перевод - Фонарь идиота ) — 7 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 27 мая 2006 года. В серии впервые была показана жестокая часть характера Десятого Доктора , терпение которого кончается, когда жизнь Розы находится под угрозой. « Тардисод 7 » является приквелом к серии, показывая, что случилось с бабушкой Коннолли до появления Доктора и Розы. На дворе 1953 год, коронации королевы Елизаветы II . Но есть что-то, что скрывается в телевизорах британского народа. Что-то голодное… "
https://tardis.fandom.com/ru/wiki/%D0%9D%D0%B5%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0,"
					Невозможная планета				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,3 июня 2006,"Невозможная планета The Impossible Planet Доктор Кто : 2 сезон 8 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Уды Враги: Зверь Место: Кроп Тор - 43К3.1 Производственная информация Автор: Мэтт Джонс Режиссёр: Джеймс Стронг Продюсер: Фил Коллинсон Номер: 174a Дата выхода: 3 июня 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Зомбоящик Бездна Сатаны Невозможная планета — 8 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 3 июня 2006 года. В этой серии впервые появились уды . Это первая часть двухсерийки, сюжет которой связан с противостоянием между Доктором и могущественным существом, Зверем , запертом на астероиде и отсылающем к происхождению таких понятий как Дьявол и Ад . Приквел к «Невозможной планете» , « Тардисод 8 » , показывает зрителям капитана Уокера, который впоследствии умирает во время экспедиции. В этой серии есть только упоминание о его гибели. Роза оказывается еще дальше от дома, чем когда-либо раньше. На космической базе, расположенной на планете, которая вопреки законам Вселенной, находится на орбите черной дыры. Между тем, неизвестное зло пробуждается и начинает вызывать хаос среди экипажа. "
https://tardis.fandom.com/ru/wiki/%D0%91%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0_%D0%A1%D0%B0%D1%82%D0%B0%D0%BD%D1%8B,"
					Бездна Сатаны				",Десятый Доктор,Роза Тайлер,Фил Коллинсон,6 июня 2006,"Бездна Сатаны The Satan Pit Доктор Кто : 2 сезон 9 серия Доктор: Десятый Доктор Спутники: Роза Тайлер Участвуют: Уды Враги: Зверь Место: Кроп Тор - 43К3.1 ТАРДИС Доктора Производственная информация Автор: Мэтт Джонс Режиссёр: Джеймс Стронг Продюсер: Фил Коллинсон Номер: 174b Дата выхода: 6 июня 2006 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Невозможная планета Любовь и монстры Бездна Сатаны — 9 эпизод 2 сезона возобновлённого « Доктора Кто » , показанный 6 июня 2006 года. Это вторая часть двухсерийки, сюжет которой связан с противостоянием между Доктором и могущественным существом, Зверем , запертом на астероиде и отсылающем к происхождению таких понятий как Дьявол и Ад . Также, здесь впервые была упомянута судьба , которая ожидает Розу Тайлер . Приквел к этому эпизоду, « Тардисод 9 » , показывает гибель ещё одного члена экипажа. Десятый Доктор сталкивается с врагом, который не поддается ни на какие убеждения. Роза и остальные оставшиеся на корабле, пытаются совладать с удами. Сможет ли Доктор остановить невозможного врага от побега из его тюрьмы и спасти Вселенную? Я верю в то, что не видел и не знаю всего. Забавно, мы сами создаем правила. Если бы оно сказало, что пришло из вне Вселенной, я бы поверил, но до Вселенной, невозможно. Противоречит правилам. Наверно поэтому я и путешествую, чтобы убедиться, что я не прав "
