URL,Name,Doctor,Companions,Producer,Data,Content
https://tardis.fandom.com/ru/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B7%D0%B0%D0%B9%D0%B3%D0%BE%D0%BD%D0%BE%D0%B2,"
					Вторжение зайгонов				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,31 октября 2015,"Вторжение зайгонов The Zygon Invasion Доктор Кто : 9 сезон 7 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: UNIT : Осгуд , Кейт Стюарт Враги: Бонни и верные ей зайгоны Место: Земля - Англия : Лондон , США : Нью-Мексико и Турмезистан - 21 век ТАРДИС Доктора Производственная информация Автор: Питер Харнесс Режиссёр: Дэниэл Неттхейм Продюсер: Питер Беннетт Номер: 258a Дата выхода: 31 октября 2015 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Женщина, которая выжила Преображение зайгонов Вторжение зайгонов - 7 эпизод 9 сезона возобновлённого « Доктора Кто » , премьера которого состоялась 31 октября 2015 года. Первая часть двухсерийной истории. Сюжет является прямым сиквелом юбилейного эпизода « День Доктора » (2013) и финальной серии 8 сезона под названием « Смерть на небесах » (2014). В ней произошло возвращение Кейт Стюарт ( Джемма Редгрейв ), Осгуд ( Ингрид Оливер ) и Джак ( Джей Гриффитс ), а также объяснена ситуация с зайгонами после мирных переговоров, которые трое Докторов организовали в серии « День Доктора » (2013). Серия обращает внимание на острую проблему иммиграции и терроризма, что отметили многие зрители и критики. Давным-давно, Доктор заключил сделку в Лондонском Тауэре. 20 миллионам зайгонов было позволено жить на Земле в человеческом облике, мирно и спокойно, по соседству с человечеством. Но этой идиллии приходит конец - люди и зайгоны начинают пропадать без вести. В домах исчезают лифты, а глубоко под землёй в секретных пещерах выращиваются инопланетные капсулы. Осгуд, научный консультант UNIT, в отчаянии зовёт на помощь Доктора... Но Осгуд давно умерла, как это возможно? "
https://tardis.fandom.com/ru/wiki/%D0%9F%D1%80%D0%B5%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B7%D0%B0%D0%B9%D0%B3%D0%BE%D0%BD%D0%BE%D0%B2,"
					Преображение зайгонов				",Двенадцатый Доктор,Клара Освальд,Питер Беннетт,7 ноября 2015,"Преображение зайгонов The Zygon Inversion Доктор Кто : 9 сезон 8 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: UNIT : Осгуд , Кейт Стюарт Враги: Бонни и верные ей зайгоны Место: Земля - Англия - Лондон - 21 век ТАРДИС Доктора Производственная информация Автор: Питер Харнесс и Стивен Моффат Режиссёр: Дэниэл Неттхейм Продюсер: Питер Беннетт Номер: 258b Дата выхода: 7 ноября 2015 Формат: 50-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Вторжение зайгонов Не спите больше Преображение зайгонов — 8 эпизод 9 сезона возобновлённого « Доктора Кто » , премьера которого состоялась 7 ноября 2015 года. Вторая часть двухсерийной истории о нарушении перемирия с зайгонами . Сюжет является сиквелом юбилейного эпизода « День Доктора » (2013) и серии « Смерть на небесах » (2014). В эпизоде участвовали Кейт Стюарт ( Джемма Редгрейв ) и Осгуд ( Ингрид Оливер ). Важной темой серии является война и её последствия. Двенадцатый Доктор произносит одну из своих самых знаменитых речей, пытаясь отговорить Бонни от её плана, где он выражает свои чувства по поводу Войны Времени . В серии не уточняется какая именно Осгуд была убита Мисси , человек или зайгон. Ингрид Оливер за кадром приняла решение, какого именно персонажа из двоих будет играть, однако это было решено оставить загадкой. Будущее Земли кроется в ящике, спрятанном в Чёрном архиве UNIT, и только Доктор знает, что внутри. UNIT захватили зайгоны, Клара бесследно исчезла, а Доктор и Осгуд становятся беженцами в Лондоне, где никому нельзя доверять. Но Повелитель Времени знает, что надежда ещё есть. Потому что ящик в Чёрном архиве - не просто какой-то ящик, это Ящик Осгуд! "
https://tardis.fandom.com/ru/wiki/%D0%9D%D0%B5_%D1%81%D0%BF%D0%B8%D1%82%D0%B5_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B5,"
					Не спите больше				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,14 ноября 2015,"Не спите больше Sleep No More Доктор Кто : 9 сезон 9 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Враги: Песочные люди , Гейган Рассмуссен Место: Космическая станция Леверье - 38 век Производственная информация Автор: Марк Гейтисс Режиссёр: Джастин Молотников Продюсер: Никки Уилсон Номер: 259 Дата выхода: 14 ноября 2015 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Преображение зайгонов Узри ворона Не спите больше — 9 эпизод 9 сезона возобновлённого « Доктора Кто » , премьера которого состоялась 14 ноября 2015 года. Серия имеет необычный формат найденной плёнки . В ней отсутствует заставка, название эпизода и имена главных актёров указаны в финальных титрах. Сюжет подаётся как видеозапись, которая начинается и заканчивается монологом Рассмуссена. Данная видеозапись была найдена в ходе космической спасательной операции. Если вам дорога ваша жизнь, ваш рассудок и будущее всего вашего вида - НЕ СМОТРИТЕ ЕЁ. Песочные люди атакуют,и если не хотите стать одним из них,то НЕ СПИТЕ БОЛЬШЕ! "
https://tardis.fandom.com/ru/wiki/%D0%A3%D0%B7%D1%80%D0%B8_%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B0,"
					Узри ворона				",Двенадцатый Доктор,Клара Освальд,Никки Уилсон,21 ноября 2015,"Узри ворона Face the Raven Доктор Кто : 9 сезон 10 серия Доктор: Двенадцатый Доктор Спутники: Клара Освальд Участвуют: Ригси Враги: Мэр Я , квантовая тень , Повелители Времени Место: Земля - Англия - Лондон - 21 век ТАРДИС Доктора Производственная информация Автор: Сара Доллард Режиссёр: Джастин Молотников Продюсер: Никки Уилсон Номер: 260 Дата выхода: 21 ноября 2015 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Не спите больше Ниспосланный с небес Узри ворона — 10 эпизод 9 сезона возобновлённого « Доктора Кто », премьера которого состоялась 21 ноября 2015 года. В серии произошло возвращение Ригси из серии « Плоскость » (2014), а также вновь появилась Эсхильда - бессмертная героиня эпизодов « Девушка, которая умерла » и « Женщина, которая выжила » (2015). Эпизод завршается гибелью Клары Освальд , что является кульминацией одной из основных идей сезона - пытаясь действовать как Доктор, Клара рискует своей жизнью, что приводит к необратимым последствиям. Смерть Клары становится фиксированной точкой во времени и даёт начало трилогии, которая завершается в следующих двух эпизодах - « Ниспосланный с небес » и « С дьявольским упорством ». Бывало ли такое, что вы вдруг оказывались на улице, которую никогда раньше не видели, а на следующий день уже не могли её отыскать? И это вовсе не сон. Память не подводит. Как и многие потерянные души на протяжении многих веков, вы обнаружили невероятную тайну, и радуйтесь, что остались живы. Вместе с Ригси, Доктор и Клара оказываются в тайном мире пришельцев, скрытом на улицах Лондона. И живыми выберутся не все, одному из них предстоит узреть ворона... "
