URL,Name,Content
https://tardis.fandom.com/ru/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%81_%D0%91%D1%80%D0%B8%D0%B3%D0%B3%D1%81,"
					Николас Бриггс				","Николас Бриггс Nicholas Briggs Рождение: 29 сентября 1961 Роль: Голос далеков , киберлюдей , джудунов , Ледяных воинов , Нестин , Джаграфесса , зайгонов , механоидов , роболюдей ; Доктор ; Шерлок Холмс и др. Работа: Актёр, режиссёр, сценарист, продюсер, композитор Карьера Другие работы: Лига джентльменов (2002) Judge Dredd: Dredd vs Death (2003) Любовь на шестерых (2004) Шпана 2 (2008) Льюис (2009) 4.3.2.1 (2010) Видео Николас Бриггс , иногда работающий под псевдонимами Дэвид Сакс и Артур Уоллис (родился 29 сентября 1961 года) — британский сценарист, режиссёр, актёр и композитор, который вносит огромный вклад в развитие « Доктора Кто » с 1990-х годов. Прежде всего, он известен благодаря своей работой над аудиопьесами компании Big Finish Productions , где он работает продюсером, сценаристом, режиссёром, актёром и композитором. До этого занимался компанией BBV Productions . В возрождённом « Докторе Кто » стал озвучивать далеков , киберлюдей , джудунов , Ледяных воинов и прочих пришельцев. В 1980-х играл в фанатских аудиопьесах Audio Visuals новое воплощение Доктора, которое позже появилось в официальном комиксе из Doctor Who Magazine . Также озвучивал для Big Finish камео двух воплощений Докторов из альтернативных вселенных. С 2010 года играет в аудио Шерлока Холмса , который также встречался с Седьмым Доктором . Он впервые появился на экране (а не в качестве озвучивающего актёра) в серии « Дети Земли: День четвёртый » (2009) из « Торчвуда ». Также принимал участие в специальном выпуске передачи « Слабое звено », посвящённом сериалу, однако выбыл на ранней стадии. В 2013 году появился в фильме Марка Гейтисса « Приключение в пространстве и времени » в роли Питера Хокинса , первого голоса далеков. «Короткие путешествия» Doctor Who Storybooks BBC New Series Adventures «Империя далеков» «Unbound» «Киберчеловек» Бонусные релизы «Приключения Восьмого Доктора» «Я, Даврос» Адаптации спектаклей «Хроники спутников» «Короткие путешествия» «Приключения Четвёртого Доктора» «Тёмные глаза» «Шарлотта Поллард» Адаптации романов «Приключения Третьего Доктора» «Военный Доктор» «Ранние приключения» «Приключения Десятого Доктора» "
https://tardis.fandom.com/ru/wiki/%D0%95%D0%B4%D0%B8%D0%BD%D0%BE%D1%80%D0%BE%D0%B3_%D0%B8_%D0%BE%D1%81%D0%B0,"
					Единорог и оса				","Единорог и оса The Unicorn and the Wasp Доктор Кто : 4 сезон 7 серия Доктор: Десятый Доктор Спутники: Донна Ноубл Участвуют: Агата Кристи Враги: Веспиформы Место: Земля - Англия : поместье Эдиссонов - 8 декабря 1926 год и Индия : Дели - 1885 ТАРДИС Доктора Производственная информация Автор: Гарет Робертс Режиссёр: Грэм Харпер Продюсер: Сьюзи Лиггат Номер: 194 Дата выхода: 17 мая 2008 Формат: 45-минутный эпизод Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Дочь Доктора Тишина в Библиотеке Единорог и оса — 7 эпизод 4 сезона возобновлённого « Доктора Кто » , показанный 17 мая 2008 года. В серии Доктор и Донна встречают известную писательницу Агату Кристи , и сюжет выстраивается вокруг её исчезновения в 1926 году, которое действительно произошло в реальном мире. Доктор и Донна на Земле 20-х годов 20-го века. Они объединяют усилия вместе с великим писателем детективов — Агатой Кристи, чтобы найти виновника загадочных убийств. "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%8D%D0%B2%D0%B8%D0%B4_%D0%9B%D1%83%D1%8D%D0%BB%D0%BB%D0%B8%D0%BD,"
					Дэвид Луэллин				","Дэвид Луэллин David Llewellyn Работа: Сценарист Карьера Другие работы: Признания Дориана Грея (2012-17) Дэвид Ллевеллин — британский писатель и сценарист, являющийся автором нескольких романов и аудиопьес по « Доктору Кто », а также спин-оффам « Торчвуд », « Галлифрей », « Военный Мастер » и др. "
https://tardis.fandom.com/ru/wiki/%D0%AD%D0%BB%D0%B8%D0%B7%D0%B0%D0%B1%D0%B5%D1%82_%D0%93%D0%B0%D0%BD%D1%82%D1%80%D0%B8,"
					Элизабет Гантри				","Элизабет Гантри Elizabeth Gantry Раса: Человек Планета: Земля – Лондон – 1970 Появления Появления: Глаза Мастера Актёр: Жаклин Кинг Элизабет Гантри – пациентка Мастера . Он вытащил её глаза и заменил их синтетическими копиями, включающими в себя частицы газа Эминенс , с помощью которых она попала под его контроль. Миссис Гантри присматривала за Дэвидом Уолкером в рамках сервиса «еда на колесах». (АУДИО: Глаза Мастера ) "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%8D%D0%BC%D0%B8%D0%B0%D0%BD_%D0%A1%D1%8D%D0%BC%D1%8E%D1%8D%D0%BB%D1%81,"
					Дэмиан Сэмюэлс				","Дэмиан Сэмюэлс Damian Samuels Рождение: 7 декабря 1972 Роль: Артур Ллойд Работа: Актёр Карьера Другие работы: Hounds (2005) Жители Ист-Энда (2007) Hold the Mayo (2011) Fish! (2011) Шерлок (2016) Дэмиан Сэмюэлс (родился 7 декабря 1972) — британский актёр, исполнивший роль Артура Ллойда в эпизодах « Пустой ребёнок » и « Доктор танцует » (2005) 1 сезона « Доктора Кто ». Вне « Доктора Кто » появлялся в фильмах и сериалах « Кин Эдди » (2003-04), « Needlewood Antiques » (2006), « Просветления Уайта » (2009), « Love Matters » (2013), « Birds of a Feather » (2014), « The Five Wives & Lives of Melvyn Pfferberg » (2016),  « Придержите закат » (2019) и др. "
https://tardis.fandom.com/ru/wiki/%D0%94%D1%8D%D0%B2%D0%B8%D0%B4_%D0%91%D0%B5%D0%B9%D0%BB%D0%B8,"
					Дэвид Бейли				","Дэвид Бейли David Bailie Рождение: 4 декабря 1937 Смерть: 6 марта 2021 Роль: Тарен Капел Небесный игрушечник Работа: Актёр Карьера Другие работы: Остров головорезов (1995) Жанна Д'Арк (1999) Гладиатор (2000) Аттила-завоеватель (2001) Пираты Карибского моря (2003-06) Синдбад (2012) Дэвид Бейли (4 декабря 1937 - 6 марта 2021) — британский актёр, исполнивший роль Тарена Капела в серии « Роботы смерти » (1977) 14 сезона « Доктора Кто » и озвучивший его в аудиопьесах « Тарен Капел » (2003) и « Шах и мат » (2003) из сериала « Калдор-Сити » от Magic Bullet Productions . Также появился в роли Небесного игрушечника в аудиопьесах « Ярмарка кошмаров » (2009) из « Потерянных историй » и « Солитёр » (2010) из « Хроник спутников » от Big Finish Productions . Вне « Доктора Кто » появлялся в фильмах и сериалах « Flame in the Streets » (1961), « Henry VIII and His Six Wives » (1972), « Ползающая плоть » (1973), « Play for Today » (1974), « Son of Dracula » (1974), « Legend of the Werewolf » (1975), « Golden Rendezvous » (1977), « Семёрка Блейка » (1978), « The First Part of King Henry the Fourth, with the Life and Death of Henry Surnamed Hotspur » (1979), « Новые приключения Робин Гуда » (1997), « October 1 » (2014), « Достоинство » (2015) и др. "
https://tardis.fandom.com/ru/wiki/Doctor_Who_Wiki,"
					Заглавная				","Здесь вы найдёте информацию о сериале « Доктор Кто » и его расширенной вселенной, включающей в себя аудиопьесы, книги, комиксы и игры, а также множество спин-оффов. Ожидается в 2021 году. Читать подробнее > Джоди Уиттакер - Тринадцатый Доктор Читать подробнее > Новые приключения Доктора в ваших книжных магазинах. Читать подробнее > Прошлые приключения знакомых героев. Читать подробнее > Доктор: Когда ты в последний раз нюхал цветы, смотрел на закат или наслаждался вкусной едой? Киберчеловек: Эти вещи несущественны. Доктор: Для некоторых людей маленькие радости — единственное, ради чего стоит жить! "
https://tardis.fandom.com/ru/wiki/%D0%95%D0%B6%D0%B5%D0%BC%D0%B5%D1%81%D1%8F%D1%87%D0%BD%D1%8B%D0%B5_%D1%80%D0%B5%D0%BB%D0%B8%D0%B7%D1%8B_(Big_Finish),"
					Ежемесячные релизы (Big Finish)				","Ежемесячные релизы Main Range Big Finish Productions Доктор: с Пятого по Восьмого Производственная информация Издатель: Big Finish Productions Дата выхода: с июня 1999 Формат: более 200 двухчасовых аудиопьес Официальный трейлер Ежемесячные релизы — основная серия аудиопьес компании Big Finish Productions , которая выходит с июля 1999 года по сей день. Это первая линейка Big Finish по « Доктору Кто » , открытая сразу же после получения лицензии от BBC. Всего в год выпускается 13 двухчасовых релизов, чередуя приключения Пятого , Шестого , Седьмого и Восьмого (до 2011) Докторов . Некоторые приключения объединяются в сюжетные арки, которые необходимо слушать в порядке выхода, однако большинство историй специально произведены таким образом, чтобы привлечь нового слушателя. Big Finish начали производить аудиопьесы в 1998 году, рассказывая о приключениях Бернис Саммерфилд , бывшей спутницы Седьмого Доктора из книжной серии « Новые приключения » . Над производством пьес работали в основном те же люди, что создавали фанатскую аудио и видео-продукцию по сериалу в 1980-х и начале 1990-х годов, среди которых были Николас Бриггс , Марк Гейтисс , Роберт Ширман , Алистер Лок и многие другие. Когда Big Finish получили лицензию на « Доктора Кто » , в 1999 и 2000 году вышли первые 15 аудиопьес, в которых было рассказано о приключениях Пятого , Шестого и Седьмого Докторов . В 2001 году Пол МакГанн впервые вернулся к роли Восьмого Доктора после съёмок фильма 1996 года , и для его сюжетной арки была введена новая спутница по имени Шарлотта (Чарли) Поллард . Приключения Пятого Доктора располагались между событиями определённых серий, и наиболее примечательно большое количество аудиопьес, повествующих о его путешествиях с Ниссой между 20 и 21 сезонами. Также к нему в формате аудио присоединялись Турлоу , Пери Браун , Тиган (с 2010), Адрик (с 2016) и новые спутники Эримем и Томас Брюстер . В аудиопьесах произошло значительное развитие характера Шестого Доктора, что сделало его, согласно опросу в журнале Doctor Who Magazine, самым популярным Доктором в формате аудио, что значительно изменило результаты, которые он имел в опросах по сериалу, где его образ на протяжении большинства историй оставался в после-регенерационной травме. Было рассказано множество путешествий, хронологически расположенных между финалом « Суда над Повелителем Времени » и началом « Время и Рани » , когда увольнение Колина Бейкера не позволило продолжить приключения Шестого Доктора и даже показать «нормальную» регенерацию. В аудиопьесах к нему не только присоединились две сериальные спутницы, Пери Браун и Мелани Буш , но и было придумано множество новых - Ивлин Смайт , Флип Джексон , а также Констанс Кларк , Шарлотта Поллард и Томас Брюстер. Приключения Седьмого Доктора в большинстве своём связаны с двумя масштабными сюжетными арками, одна из которых повествует о приключениях с Эйс и новым спутником Хексом , а другая завязана на Элизабет Кляйн из альтернативной реальности, где Германия победила во Второй мировой войне. Также к нему присоединялись Мелани Буш и Бернис Саммерфилд , о которой Big Finish уже выпускали отдельный сериал . Множество историй с Седьмым Доктором хронологически расположены между финальной серией классического сериала и его последним появлением в фильме 1996 года , развивая более тёмные и манипуляторские стороны его образа, задатки которых показаны в сериале. Все ежемесячные релизы Восьмого Доктора с 2001 по 2007 год объединяются в одну сюжетную арку, где он путешествует с Чарли Поллард. На восемь аудиопьес приключения перемещаются в дивергентную вселенную, где к ним присоединяется Керизз , и сюжеты становятся одними из наиболее экспериментальных за всю историю « Доктора Кто ». С 2007 года Восьмой Доктор начинает выпускаться в собственном аудиосериале , и в ежемесячной серии с ним после этого выпустили только один сборник, где каждая история объединяет его с одним из спутников из других «уголков» расширенной вселенной, а также с Мэри Шелли , с которой также вышла трилогия приключений, ставшая финальным появлением Восьмого Доктора в ежемесячных релизах. "
https://tardis.fandom.com/ru/wiki/%D0%97%D0%B0%D0%BA%D0%BB%D1%8E%D1%87%D1%91%D0%BD%D0%BD%D1%8B%D0%B9_%D0%9D%D0%BE%D0%BB%D1%8C,"
					Заключённый Ноль				","Заключённый Ноль Prisoner Zero Раса: Мультиформа Появления ТВ: Одиннадцатый час (2010) Актёр: Оливия Коулман Мэтт Смит Кейтлин Блэквуд Марчелло Магни Иден Монтит Мерлин Монтит Голос: Уильям Уайлд Заключённый Ноль — инопланетянин, способный изменять свою форму, которого Атракси удерживали в плену за определённые преступления. Он сбежал на Землю , когда взрыв ТАРДИС вызвал трещины во времени и пространстве. Преступник скрывался в дополнительной комнате дома Амелии Понд в течение двенадцати лет, пока не был обманут недавно регенерировавшим Одиннадцатым Доктором , который заставил его раскрыть своё истинное обличье и снова был схвачен его тюремщиками. Прежде чем его забрали, он предупредил Доктора о Тишине и Пандорике . "
https://tardis.fandom.com/ru/wiki/%D0%95%D0%B6%D0%B5%D0%BC%D0%B5%D1%81%D1%8F%D1%87%D0%BD%D1%8B%D0%B5_%D1%80%D0%B5%D0%BB%D0%B8%D0%B7%D1%8B_(Big_Finish),"
					Ежемесячные релизы (Big Finish)				","Ежемесячные релизы Main Range Big Finish Productions Доктор: с Пятого по Восьмого Производственная информация Издатель: Big Finish Productions Дата выхода: с июня 1999 Формат: более 200 двухчасовых аудиопьес Официальный трейлер Ежемесячные релизы — основная серия аудиопьес компании Big Finish Productions , которая выходит с июля 1999 года по сей день. Это первая линейка Big Finish по « Доктору Кто » , открытая сразу же после получения лицензии от BBC. Всего в год выпускается 13 двухчасовых релизов, чередуя приключения Пятого , Шестого , Седьмого и Восьмого (до 2011) Докторов . Некоторые приключения объединяются в сюжетные арки, которые необходимо слушать в порядке выхода, однако большинство историй специально произведены таким образом, чтобы привлечь нового слушателя. Big Finish начали производить аудиопьесы в 1998 году, рассказывая о приключениях Бернис Саммерфилд , бывшей спутницы Седьмого Доктора из книжной серии « Новые приключения » . Над производством пьес работали в основном те же люди, что создавали фанатскую аудио и видео-продукцию по сериалу в 1980-х и начале 1990-х годов, среди которых были Николас Бриггс , Марк Гейтисс , Роберт Ширман , Алистер Лок и многие другие. Когда Big Finish получили лицензию на « Доктора Кто » , в 1999 и 2000 году вышли первые 15 аудиопьес, в которых было рассказано о приключениях Пятого , Шестого и Седьмого Докторов . В 2001 году Пол МакГанн впервые вернулся к роли Восьмого Доктора после съёмок фильма 1996 года , и для его сюжетной арки была введена новая спутница по имени Шарлотта (Чарли) Поллард . Приключения Пятого Доктора располагались между событиями определённых серий, и наиболее примечательно большое количество аудиопьес, повествующих о его путешествиях с Ниссой между 20 и 21 сезонами. Также к нему в формате аудио присоединялись Турлоу , Пери Браун , Тиган (с 2010), Адрик (с 2016) и новые спутники Эримем и Томас Брюстер . В аудиопьесах произошло значительное развитие характера Шестого Доктора, что сделало его, согласно опросу в журнале Doctor Who Magazine, самым популярным Доктором в формате аудио, что значительно изменило результаты, которые он имел в опросах по сериалу, где его образ на протяжении большинства историй оставался в после-регенерационной травме. Было рассказано множество путешествий, хронологически расположенных между финалом « Суда над Повелителем Времени » и началом « Время и Рани » , когда увольнение Колина Бейкера не позволило продолжить приключения Шестого Доктора и даже показать «нормальную» регенерацию. В аудиопьесах к нему не только присоединились две сериальные спутницы, Пери Браун и Мелани Буш , но и было придумано множество новых - Ивлин Смайт , Флип Джексон , а также Констанс Кларк , Шарлотта Поллард и Томас Брюстер. Приключения Седьмого Доктора в большинстве своём связаны с двумя масштабными сюжетными арками, одна из которых повествует о приключениях с Эйс и новым спутником Хексом , а другая завязана на Элизабет Кляйн из альтернативной реальности, где Германия победила во Второй мировой войне. Также к нему присоединялись Мелани Буш и Бернис Саммерфилд , о которой Big Finish уже выпускали отдельный сериал . Множество историй с Седьмым Доктором хронологически расположены между финальной серией классического сериала и его последним появлением в фильме 1996 года , развивая более тёмные и манипуляторские стороны его образа, задатки которых показаны в сериале. Все ежемесячные релизы Восьмого Доктора с 2001 по 2007 год объединяются в одну сюжетную арку, где он путешествует с Чарли Поллард. На восемь аудиопьес приключения перемещаются в дивергентную вселенную, где к ним присоединяется Керизз , и сюжеты становятся одними из наиболее экспериментальных за всю историю « Доктора Кто ». С 2007 года Восьмой Доктор начинает выпускаться в собственном аудиосериале , и в ежемесячной серии с ним после этого выпустили только один сборник, где каждая история объединяет его с одним из спутников из других «уголков» расширенной вселенной, а также с Мэри Шелли , с которой также вышла трилогия приключений, ставшая финальным появлением Восьмого Доктора в ежемесячных релизах. "
